,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
116,sta2,HO_WiFi2WiFi,0.0,6,-77.0,-74.0,0.031,0.04,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707730316.1708329
117,sta10,HO_WiFi2WiFi,0.0,130,-72.0,-72.0,0.032,0.027,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707730325.5555236
118,sta9,HO_5G2WiFi,0.0,130,-70.0,-60.0,0.03,0.072,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730337.0520737
119,sta15,HO_5G2WiFi,0.0,130,-74.0,-70.0,0.03,0.046,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730344.263575
120,sta13,HO_5G2WiFi,0.0,130,-68.0,-66.0,0.035,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730359.9388247
121,sta12,HO_WiFi25G,0.0,1,-71.0,-60.0,0.027,0.024,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707730371.2044907
122,sta11,HO_5G2WiFi,0.0,130,-77.0,-70.0,0.039,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730380.520209
123,sta10,HO_WiFi2WiFi,0.0,130,-78.0,-66.0,0.024,0.027,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707730392.0852811
124,sta1,HO_5G2WiFi,0.0,130,-80.0,-71.0,0.04,0.034,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730401.534697
125,sta9,HO_WiFi25G,0.0,1,-72.0,-69.0,0.022,0.035,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730410.7342017
126,sta8,HO_5G2WiFi,0.0,130,-77.0,-70.0,0.03,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730420.0506153
127,sta13,HO_WiFi2WiFi,0.0,130,-73.0,-69.0,0.042,0.05,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707730435.6277978
128,sta5,HO_5G2WiFi,0.0,130,-70.0,-72.0,0.023,0.02,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730444.9123232
129,sta12,HO_5G2WiFi,0.0,130,-75.0,-60.0,0.029,0.049,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730452.1371922
130,sta11,HO_WiFi25G,0.0,1,-69.0,-68.0,0.022,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730463.4298117
131,sta2,HO_WiFi25G,0.0,1,-73.0,-63.0,0.022,0.03,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707730472.6411734
132,sta3,HO_5G2WiFi,0.0,130,-67.0,-65.0,0.029,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730479.76025
133,sta9,HO_5G2WiFi,0.0,130,-77.0,-61.0,0.028,0.029,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707730493.2899396
134,sta14,HO_5G2WiFi,0.0,130,-78.0,-71.0,0.027,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730504.675181
135,sta7,HO_WiFi2WiFi,0.0,130,-78.0,-77.0,0.023,0.028,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707730511.881657
136,sta13,HO_WiFi2WiFi,0.0,130,-77.0,-67.0,0.036,0.028,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707730521.270319
137,sta4,HO_5G2WiFi,0.0,130,-67.0,-67.0,0.026,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730534.600544
138,sta11,HO_5G2WiFi,0.0,130,-65.0,-43.0,0.024,0.02,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730541.7742474
139,sta2,HO_5G2WiFi,0.0,6,-68.0,-68.0,0.027,0.023,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730548.9545007
140,sta16,HO_5G2WiFi,0.0,130,-72.0,-62.0,0.028,0.019,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730560.366523
141,sta15,HO_WiFi2WiFi,0.0,130,-75.0,-70.0,0.023,0.031,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707730571.7705219
142,sta5,HO_5G2WiFi,0.0,130,-73.0,-72.0,0.036,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730589.432705
143,sta4,HO_WiFi25G,0.0,1,-70.0,-47.0,0.027,0.028,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707730600.8433237
144,sta10,HO_WiFi25G,0.0,1,-74.0,-73.0,0.032,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730618.402378
145,sta15,HO_WiFi2WiFi,0.0,130,-74.0,-71.0,0.024,0.021,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707730632.053204
146,sta7,HO_WiFi25G,0.0,1,-78.0,-75.0,0.035,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707730645.48575
147,sta4,HO_5G2WiFi,0.0,130,-50.0,-65.0,0.033,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730663.1448352
148,sta3,HO_5G2WiFi,0.0,130,-74.0,-68.0,0.024,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730674.6505446
149,sta10,HO_5G2WiFi,0.0,130,-73.0,-71.0,0.032,0.028,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730681.8940172
150,sta14,HO_WiFi2WiFi,0.0,130,-79.0,-55.0,0.025,0.029,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707730699.519751
151,sta6,HO_5G2WiFi,0.0,130,-72.0,-70.0,0.029,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730708.847826
152,sta5,HO_WiFi2WiFi,0.0,130,-74.0,-73.0,0.019,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707730718.0438745
153,sta11,HO_WiFi2WiFi,0.0,130,-74.0,-68.0,0.031,0.031,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707730731.4712741
154,sta2,HO_5G2WiFi,0.0,6,-63.0,-66.0,0.032,0.047,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730740.6650553
155,sta3,HO_WiFi2WiFi,0.0,130,-77.0,-75.0,0.025,0.023,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707730747.8889024
156,sta1,HO_WiFi25G,0.0,1,-67.0,-61.0,0.037,0.026,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730761.3158622
157,sta8,HO_5G2WiFi,0.0,130,-75.0,-70.0,0.035,0.03,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730772.7747462
158,sta14,HO_WiFi2WiFi,0.0,130,-78.0,-69.0,0.036,0.036,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730780.070309
159,sta6,HO_WiFi25G,0.0,1,-68.0,-63.0,0.034,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730791.449393
160,sta13,HO_WiFi2WiFi,0.0,130,-76.0,-68.0,0.025,0.025,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730798.6839504
161,sta11,HO_WiFi2WiFi,0.0,130,-75.0,-72.0,0.029,0.03,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707730812.2667656
162,sta1,HO_5G2WiFi,0.0,130,-70.0,-66.0,0.037,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730828.038317
163,sta7,HO_5G2WiFi,0.0,130,-76.0,-70.0,0.028,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730843.5156283
164,sta6,HO_5G2WiFi,0.0,130,-73.0,-60.0,0.045,0.031,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730850.7699099
165,sta2,HO_WiFi2WiFi,0.0,6,-77.0,-76.0,0.027,0.02,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707730868.6235447
166,sta10,HO_5G2WiFi,0.0,130,-71.0,-73.0,0.028,0.025,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730879.8778944
167,sta16,HO_5G2WiFi,0.0,130,-80.0,-64.0,0.026,0.02,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707730887.125568
168,sta1,HO_WiFi2WiFi,0.0,130,-78.0,-73.0,0.021,0.038,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730894.3882077
169,sta15,HO_WiFi2WiFi,0.0,130,-77.0,-73.0,0.029,0.03,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730903.764542
170,sta8,HO_WiFi2WiFi,0.0,130,-77.0,-68.0,0.026,0.022,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707730910.9161673
171,sta7,HO_WiFi25G,0.0,1,-77.0,-75.0,0.046,0.032,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707730922.241868
172,sta12,HO_5G2WiFi,0.0,130,-74.0,-69.0,4.039,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730935.8362427
173,sta4,HO_5G2WiFi,0.0,130,-71.0,-68.0,0.024,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707730943.0250514
174,sta3,HO_5G2WiFi,0.0,130,-73.0,-70.0,0.024,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730954.4597874
175,sta16,HO_WiFi2WiFi,0.0,130,-77.0,-72.0,0.034,0.043,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707730963.863935
176,sta9,HO_WiFi2WiFi,0.0,130,-75.0,-71.0,0.026,0.023,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707730973.2550266
177,sta8,HO_WiFi2WiFi,0.0,130,-77.0,-74.0,0.03,0.028,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707730982.6569831
178,sta7,HO_5G2WiFi,0.0,130,-73.0,-70.0,0.023,0.02,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707730991.8898757
179,sta13,HO_WiFi2WiFi,0.0,130,-78.0,-67.0,0.038,0.022,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707731003.304061
180,sta1,HO_WiFi2WiFi,0.0,130,-79.0,-66.0,0.082,0.022,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707731027.2634327
181,sta9,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.025,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707731034.4943645
182,sta12,HO_WiFi2WiFi,0.0,130,-79.0,-76.0,0.031,0.024,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707731056.4425619
183,sta4,HO_WiFi2WiFi,0.0,130,-78.0,-57.0,0.028,0.025,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707731063.794123
184,sta2,HO_5G2WiFi,0.0,6,-76.0,-67.0,0.035,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707731073.0828433
185,sta3,HO_WiFi2WiFi,0.0,130,-77.0,-73.0,0.026,0.03,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707731080.3609045
186,sta10,HO_WiFi2WiFi,0.0,130,-74.0,-72.0,0.031,0.024,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707731089.72917
187,sta8,HO_WiFi2WiFi,0.0,130,-77.0,-76.0,0.03,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707731107.3992605
188,sta7,HO_5G2WiFi,0.0,130,-73.0,-72.0,0.021,0.02,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707731116.6385455
189,sta5,HO_5G2WiFi,0.0,130,-69.0,-52.0,0.034,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707731128.0501544
190,sta3,HO_WiFi2WiFi,0.0,130,-75.0,-69.0,0.026,0.03,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707731143.6383808
191,sta10,HO_WiFi2WiFi,0.0,130,-77.0,-60.0,0.024,0.021,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707731150.9571543
192,sta15,HO_5G2WiFi,0.0,130,-71.0,-71.0,0.028,0.026,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707731164.6473017
193,sta6,HO_5G2WiFi,0.0,130,-75.0,-67.0,0.022,0.034,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707731178.3671305
194,sta11,HO_5G2WiFi,0.0,130,-75.0,-72.0,0.031,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707731194.1936204
195,sta2,HO_5G2WiFi,0.0,6,-75.0,-72.0,0.028,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707731201.4584684
196,sta1,HO_WiFi2WiFi,0.0,130,-76.0,-72.0,0.028,0.028,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707731217.1121945
197,sta3,HO_WiFi25G,0.0,1,-76.0,-73.0,0.03,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707731253.621852
198,sta1,HO_WiFi2WiFi,0.0,130,-78.0,-69.0,0.033,0.044,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707731264.9926786
199,sta9,HO_5G2WiFi,0.0,130,-77.0,-68.0,0.022,0.019,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707731272.223972
200,sta8,HO_WiFi25G,0.0,1,-77.0,-76.0,0.025,0.03,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707731283.5159395
201,sta14,HO_5G2WiFi,0.0,130,-81.0,-68.0,0.03,0.024,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707731290.8120825
202,sta5,HO_5G2WiFi,0.0,130,-82.0,-70.0,0.03,0.036,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707731304.2370446
203,sta12,HO_WiFi2WiFi,0.0,130,-74.0,-70.0,0.022,0.037,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707731311.4499252
204,sta2,HO_WiFi2WiFi,0.0,6,-77.0,-73.0,0.024,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707731322.9224443
205,sta16,HO_5G2WiFi,0.0,130,-79.0,-72.0,0.027,0.028,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707731334.3145595
206,sta6,HO_WiFi2WiFi,0.0,130,-77.0,-66.0,0.028,0.024,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707731354.1167593
207,sta12,HO_WiFi2WiFi,0.0,130,-77.0,-64.0,0.026,0.029,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707731365.5805836
208,sta2,HO_WiFi2WiFi,0.0,6,-75.0,-70.0,0.028,0.042,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707731376.8681366
209,sta3,HO_5G2WiFi,0.0,130,-61.0,-67.0,0.023,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707731386.0690238
210,sta1,HO_WiFi2WiFi,0.0,130,-76.0,-71.0,0.025,0.024,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707731397.648106
211,sta14,HO_WiFi2WiFi,0.0,130,-76.0,-74.0,0.023,0.025,ap3-wlan1,ap4-wlan1,ap4-wlan1,1707731413.0733473
212,sta13,HO_5G2WiFi,0.0,130,-74.0,-71.0,0.026,0.033,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707731424.5737295
213,sta5,HO_WiFi2WiFi,0.0,130,-76.0,-73.0,0.024,0.032,ap3-wlan1,ap4-wlan1,ap4-wlan1,1707731433.7575078
214,sta4,HO_5G2WiFi,0.0,130,-58.0,-60.0,0.026,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707731445.0724998
215,sta3,HO_WiFi2WiFi,0.0,130,-76.0,-73.0,0.027,0.028,ap4-wlan1,ap3-wlan1,ap3-wlan1,1707731458.508571
216,sta8,HO_5G2WiFi,0.0,130,-72.0,-66.0,0.021,0.022,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707731476.1503477
217,sta13,HO_WiFi2WiFi,0.0,130,-76.0,-75.0,0.024,0.022,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707731491.7432296
218,sta2,HO_WiFi2WiFi,0.0,6,-78.0,-74.0,0.046,0.02,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707731511.3702908
219,sta15,HO_5G2WiFi,0.0,130,-78.0,-71.0,0.034,0.029,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707731528.99386
220,sta6,HO_WiFi2WiFi,0.0,130,-78.0,-60.0,0.032,0.026,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707731542.5226429
221,sta11,HO_5G2WiFi,0.0,130,-73.0,-69.0,0.029,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707731558.2103574
222,sta2,HO_WiFi2WiFi,0.0,6,-76.0,-69.0,0.031,0.032,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707731567.3604848
223,sta14,HO_WiFi2WiFi,0.0,130,-76.0,-64.0,0.025,0.025,ap4-wlan1,ap2-wlan1,ap2-wlan1,1707731589.3329968
224,sta7,HO_WiFi2WiFi,0.0,130,-77.0,-66.0,0.033,0.029,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707731596.612791
225,sta6,HO_WiFi2WiFi,0.0,130,-74.0,-72.0,0.023,0.023,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707731603.8566616
226,sta10,HO_5G2WiFi,0.0,130,-76.0,-66.0,0.022,0.022,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707731627.7879372
227,sta16,HO_WiFi2WiFi,0.0,130,-78.0,-74.0,0.023,0.023,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707731634.9236803
228,sta9,HO_WiFi25G,0.0,1,-74.0,-72.0,0.029,0.027,ap3-wlan1,ap1-wlan1,ap1-wlan1,1707731646.2451046
229,sta8,HO_5G2WiFi,0.0,130,-74.0,-72.0,0.024,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707731655.5033019
230,sta14,HO_WiFi2WiFi,0.0,130,-77.0,-67.0,0.037,0.027,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707731662.7785783
231,sta12,HO_WiFi25G,0.0,1,-70.0,-61.0,0.031,0.023,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707731680.617175
232,sta2,HO_WiFi2WiFi,0.0,6,-77.0,-67.0,0.025,0.024,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707731694.0999131
233,sta1,HO_5G2WiFi,0.0,130,-76.0,-72.0,0.038,0.037,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707731707.7939847
